15	20769481	20769707	149780
15	20770227	20770327	62822
15	20770391	20770632	200961
15	20771384	20771505	60505
15	20771701	20771822	135791
15	20771855	20771976	109464
15	20771988	20772229	146908
15	20773169	20773303	85890
15	20773313	20773513	113369
15	20773666	20773787	50339
15	20774087	20774438	90410
15	20774637	20774765	66559
15	20775741	20775905	66962
15	20776078	20776228	80406
15	20776593	20776714	22803
15	20776955	20777171	66562
15	20777229	20777590	204437
15	20777596	20777838	136722
15	20777850	20778092	111842
15	20810831	20810983	46599
15	20811252	20811361	899
15	20812244	20812344	1105
15	20812444	20812551	710
15	20812740	20812841	2237
15	20813203	20813459	6632
15	20813715	20813942	22151
15	20832063	20832184	42254
15	20832303	20832424	38634
15	20832840	20833942	214572
15	20862975	20863076	10011
15	20867276	20867397	22706
15	20874782	20874974	42594
15	20876441	20876641	29995
15	21008990	21009141	14667
15	21038111	21038211	50168
15	21040704	21040945	75985
15	21042513	21042754	70025
15	21051124	21051365	104987
15	21052334	21052456	72750
15	21053795	21053936	61079
15	21057878	21057999	19488
15	21059359	21059481	47375
15	21061912	21062153	39261
15	21063430	21063556	40002
15	21066336	21066577	97532
15	21066639	21066881	94109
15	21071159	21071650	226631
15	21119387	21119487	26786
15	21122018	21122126	34477
15	21127113	21127247	25670
15	21128490	21128591	6973
15	21129057	21129264	8265
15	21131905	21132006	1413
15	21132048	21132149	2681
15	21134192	21134292	9522
15	21134511	21134707	13167
15	21136551	21136651	23769
15	21137106	21137229	13868
15	21137490	21137651	20398
15	21138009	21138354	48518
15	21139829	21139971	73444
15	21140110	21140211	9893
15	21140763	21140896	8558
15	21224655	21224776	25484
15	21236562	21236804	80346
15	21286182	21286573	127685
15	21321237	21321338	6924
15	21322498	21322658	28634
15	21323294	21323755	117539
15	21324192	21324469	38820
15	21324606	21324761	6211
15	21325192	21325293	3435
15	21325322	21325478	4919
15	21334710	21334832	91644
15	21366435	21366576	64029
15	21369249	21369765	208220
15	21369944	21370065	50415
15	21370943	21371076	60652
15	21902933	21903054	66217
15	21937942	21938063	7343
15	22013121	22013242	22347
15	22015773	22015894	7550
15	22049261	22049361	50012
15	22051856	22052097	77072
15	22053663	22053904	70218
15	22062278	22062519	37852
15	22063488	22063610	66252
15	22064949	22065090	62536
15	22069032	22069153	14989
15	22070513	22070635	55514
15	22073068	22073309	39617
15	22074587	22074709	38388
15	22077496	22077737	107362
15	22077799	22078041	99370
15	22082319	22082810	134288
15	22140236	22140357	30155
15	22148666	22148787	19827
15	22151026	22151149	58529
15	22297446	22297568	24657
15	22297686	22297808	21608
15	22298168	22298290	22157
15	22318954	22319614	45942
15	22332480	22333000	116133
15	22344917	22345278	83487
15	22368565	22369527	159753
15	22382463	22383433	149160
15	22413533	22414386	192710
15	22440294	22440846	48980
15	22448371	22448688	110424
15	22448746	22448846	36515
15	22466022	22466390	122572
15	22466409	22466533	50145
15	22472881	22473253	126758
15	22473269	22473390	36191
15	22482800	22483161	111935
15	22483199	22483320	27656
15	22489929	22490050	9780
15	22566800	22566920	18348
15	22566971	22567092	33801
15	22691010	22691131	81127
15	22705282	22705528	111695
15	22705540	22705782	102189
15	22705788	22706149	165924
15	22706208	22706424	87923
15	22706664	22706785	117171
15	22707150	22707300	109728
15	22707474	22707637	86883
15	22708613	22708741	63004
15	22708940	22709277	119014
15	22709568	22709731	42235
15	22709885	22710085	78899
15	22710095	22710229	77899
15	22711169	22711410	76069
15	22711422	22711543	18237
15	22711587	22711687	20187
15	22711893	22712014	54297
15	22712771	22713007	178062
15	22713072	22713172	59470
15	22713691	22713917	162719
15	22715519	22715640	13681
15	22736226	22736593	190081
15	22738123	22738365	159542
15	22739358	22739480	51772
15	22739519	22739640	92713
15	22739654	22739896	174132
15	22741175	22741297	93496
15	22741546	22741787	133211
15	22742325	22743704	1305336
15	22743981	22744083	28722
15	22744205	22744326	55601
15	22744693	22745135	292453
15	22782195	22782345	16158
15	22833476	22833717	3757
15	22835851	22836002	10525
15	22836053	22836206	11880
15	22840200	22840351	12845
15	22841017	22841138	8284
15	22841964	22842235	5904
15	22845697	22845938	34012
15	22846816	22846967	23103
15	22848223	22848344	9963
15	22848816	22849177	32307
15	22850886	22851127	21238
15	22853670	22853911	17542
15	22854979	22855340	28442
15	22861714	22861955	10850
15	22862877	22863148	15979
15	22864156	22864397	21125
15	22866696	22866817	17254
15	22866834	22867075	25267
15	22867425	22867666	26576
15	22868782	22869023	12269
15	22869897	22870018	21542
15	22872387	22872547	21085
15	22873163	22873284	9545
15	22921548	22921716	12544
15	22925689	22926080	31846
15	22928076	22928227	18291
15	22928368	22928520	11025
15	22929653	22929924	23390
15	22933517	22933668	17348
15	22933690	22933931	17168
15	22935850	22935974	16941
15	22939129	22939280	15937
15	22940662	22940906	18578
15	22944979	22945220	4615
15	22946902	22947143	20922
15	22954141	22954412	17567
15	22955055	22955326	14033
15	22956038	22956634	71012
15	22958142	22958383	25867
15	22960749	22960900	8626
15	22962231	22962352	26762
15	22962430	22962558	9290
15	22963693	22963934	54919
15	22969141	22969382	21545
15	22980073	22980194	10087
15	22989977	22990248	17458
15	22991085	22991236	13201
15	22992938	22993172	14869
15	22997741	22997892	11034
15	22998409	22998530	8311
15	22999246	22999637	18798
15	23000048	23000289	49393
15	23002836	23003077	14930
15	23003160	23003261	3772
15	23006100	23006897	55439
15	23012237	23012478	26230
15	23014421	23014542	3161
15	23019766	23019887	8546
15	23021115	23021386	16542
15	23034206	23034320	1280
15	23043578	23043679	3074
15	23044188	23044289	5446
15	23044354	23044454	8257
15	23044689	23044789	15580
15	23044832	23044932	8084
15	23047169	23047270	4912
15	23048117	23048218	7204
15	23048783	23049384	45334
15	23052523	23052794	20819
15	23060798	23060919	7512
15	23062204	23062355	8666
15	23086224	23086441	706
15	23098342	23098463	28105
15	23105271	23105392	11833
15	23105952	23106071	55311
15	23107175	23107276	18132
15	23108751	23108939	48606
15	23114062	23114163	14581
15	23114189	23114292	22782
15	23128394	23128515	18847
15	23130457	23130644	40108
15	23131798	23132047	41385
15	23138912	23139118	48693
15	23140290	23140430	15338
15	23142428	23142549	19568
15	23145814	23145934	40257
15	23155341	23155462	11085
15	23157832	23158196	84215
15	23194798	23194919	24111
15	23196227	23196348	60044
15	23198471	23198712	46151
15	23200198	23200416	22382
15	23200613	23200790	34090
15	23201488	23201684	58707
15	23205024	23205168	61647
15	23255302	23255423	56222
15	23256996	23257237	78880
15	23257855	23257976	28397
15	23258049	23258170	64074
15	23258300	23258422	78098
15	23259213	23259334	33359
15	23259345	23259586	56994
15	23259612	23259733	68822
15	23259745	23259986	136297
15	23260792	23260913	45656
15	23260936	23261136	79435
15	23261289	23261410	51837
15	23261709	23262568	327638
15	23263231	23263395	58771
15	23263568	23263718	49429
15	23264083	23264204	42971
15	23264503	23265065	142674
15	23265099	23265338	65041
15	23265345	23265588	87158
15	23285292	23285600	71336
15	23286534	23286754	72775
15	23287902	23288163	30979
15	23293216	23293316	38976
15	23293321	23293562	154311
15	23293581	23293748	70487
15	23295540	23295666	56018
15	23295763	23295963	127240
15	23299022	23299121	23357
15	23299627	23299868	89692
15	23299914	23300167	72516
15	23303754	23303995	100708
15	23308514	23308755	27909
15	23309957	23310197	75590
15	23311300	23311577	80834
15	23311618	23311859	69039
15	23312113	23312354	27364
15	23313088	23313330	46482
15	23315973	23316231	76021
15	23316866	23317108	109137
15	23318496	23318737	108781
15	23324998	23325239	144276
15	23325961	23326202	79267
15	23326225	23326701	115176
15	23327141	23327368	135154
15	23329934	23330175	62778
15	23330188	23330667	143386
15	23330872	23331114	135257
15	23333802	23334043	51598
15	23334954	23335111	41179
15	23335421	23335658	85232
15	23336693	23336793	46027
15	23338852	23339028	57897
15	23349563	23349684	73934
15	23356041	23356222	64414
15	23377384	23377519	57636
15	23388398	23388499	77067
15	23390674	23390901	58504
15	23391037	23391138	34454
15	23392484	23392657	31474
15	23399870	23399971	32666
15	23404732	23405174	166598
15	23405541	23405662	51471
15	23406163	23408142	994391
15	23408674	23408915	121543
15	23409164	23409286	59353
15	23410559	23410801	75521
15	23410815	23410936	79501
15	23410975	23411097	36484
15	23412090	23412332	89200
15	23413862	23414013	142590
15	23414089	23414211	43656
15	23435156	23435277	83982
15	23436879	23437105	133880
15	23437625	23437725	48260
15	23437789	23438030	48141
15	23438782	23438903	37725
15	23439110	23439210	79299
15	23439253	23439374	94562
15	23439386	23439627	106533
15	23440567	23440701	75902
15	23440711	23440911	100759
15	23441064	23441227	54934
15	23441485	23441836	186971
15	23442035	23442163	57101
15	23443139	23443303	72830
15	23443476	23443626	4011
15	23443991	23444112	71600
15	23444353	23444569	54552
15	23444627	23444988	93933
15	23444994	23445236	85075
15	23445248	23445490	66881
15	23445507	23445608	16391
15	23445724	23445824	28782
15	23445968	23446068	40131
15	23446725	23446890	7562
15	23448220	23448413	34657
15	23499467	23499588	41275
15	23499707	23499828	38816
15	23500482	23500603	19762
15	23500919	23501160	56287
15	23570537	23570979	295739
15	23571346	23571467	59854
15	23571590	23571692	24950
15	23571968	23573376	431890
15	23573909	23574150	136824
15	23574399	23574521	83862
15	23575799	23576041	188453
15	23576055	23576176	104285
15	23576215	23576337	72522
15	23577330	23577572	110453
15	23579102	23579253	121249
15	23579275	23579397	37658
15	23599955	23600076	81727
15	23601676	23601902	193449
15	23602422	23602522	54206
15	23602586	23602822	159499
15	23603576	23603697	48773
15	23603904	23604004	106739
15	23604047	23604168	84305
15	23604180	23604421	106607
15	23605360	23605494	63108
15	23605504	23605704	105270
15	23605857	23606020	70184
15	23606328	23606644	112977
15	23606843	23606971	62152
15	23607954	23608202	23450
15	23608288	23608438	84457
15	23608809	23608930	49538
15	23609229	23609469	97656
15	23609489	23609790	98377
15	23609824	23610063	67600
15	23610070	23610313	97988
15	23631361	23631461	6763
15	23684651	23685020	83512
15	23685496	23686917	397468
15	23687075	23687316	80397
15	23687564	23687686	42485
15	23688890	23689251	81987
15	23689272	23689393	35593
15	23689571	23689692	24252
15	23690399	23690640	19100
15	23692225	23692346	10819
15	23810910	23813168	278450
15	23820475	23820576	2245
15	23855726	23855827	3094
15	23889088	23892889	367738
15	23931254	23932478	80676
15	24921005	24928594	527724
15	25154453	25154574	10243
15	25200100	25200262	23883
15	25207217	25207368	9817
15	25213040	25213194	17233
15	25219492	25219661	38564
15	25220048	25220148	2717
15	25220459	25220700	30746
15	25221442	25221573	17715
15	25221978	25222219	22857
15	25222842	25223113	24757
15	25223251	25223632	25736
15	25225025	25225266	24075
15	25227086	25227237	3700
15	25230218	25230339	12428
15	25232045	25232166	6362
15	25277543	25277834	34091
15	25287092	25287213	26711
15	25296609	25296730	18257
15	25299342	25299463	18127
15	25301992	25302142	27900
15	25304671	25304792	18493
15	25307465	25307586	19033
15	25310159	25310280	14260
15	25312920	25313041	22198
15	25315564	25315686	23974
15	25318239	25318360	19651
15	25319250	25319371	3448
15	25321060	25321181	12737
15	25322182	25322303	10209
15	25324189	25324310	12052
15	25325273	25325394	21924
15	25326276	25326397	18538
15	25326418	25326539	26617
15	25327672	25328020	91858
15	25328487	25328840	71647
15	25330310	25330431	29915
15	25330516	25330637	22969
15	25331658	25331779	19052
15	25332793	25332914	20184
15	25333935	25334056	17172
15	25335054	25335175	24043
15	25336917	25337038	21375
15	25337107	25337524	82671
15	25339168	25339289	15692
15	25342794	25342915	13473
15	25344632	25344753	8055
15	25346676	25346827	10096
15	25349772	25349893	13782
15	25351617	25351768	14588
15	25415849	25415970	10876
15	25417761	25417882	11167
15	25420053	25420174	17484
15	25421957	25422079	10883
15	25423864	25423985	22597
15	25425623	25425744	16570
15	25427511	25427632	9144
15	25429432	25429553	9233
15	25430757	25430878	16251
15	25432661	25432782	17183
15	25434540	25434661	16796
15	25436542	25436663	21384
15	25438447	25438568	20178
15	25440046	25440167	14942
15	25442701	25442822	21676
15	25444574	25444695	12509
15	25446449	25446570	16994
15	25448353	25448474	18535
15	25449483	25449604	18796
15	25451388	25451509	21444
15	25453208	25453329	16454
15	25455044	25455165	14697
15	25456922	25457043	10806
15	25460667	25460788	15532
15	25463743	25463864	15655
15	25468372	25468493	12138
15	25470329	25470450	14959
15	25472235	25472356	11839
15	25474093	25474214	10623
15	25475964	25476085	13002
15	25477513	25477634	14413
15	25479373	25479494	18095
15	25481211	25481332	19246
15	25483112	25483233	9932
15	25484964	25485085	13908
15	25486872	25486993	11134
15	25488740	25488861	21957
15	25490604	25490725	14758
15	25492471	25492592	14044
15	25494324	25494445	17740
15	25495985	25496106	14738
15	25514906	25515027	11181
15	25523461	25523582	21396
15	25584274	25584465	10860
15	25585182	25585423	22475
15	25599475	25599596	9170
15	25599631	25599872	16588
15	25600999	25601240	14005
15	25601819	25602060	23416
15	25605480	25605721	20647
15	25615674	25616995	113285
15	25620579	25620940	39089
15	25650547	25650678	6398
15	25652187	25652308	10475
15	25653719	25653840	12161
15	25654183	25654304	7787
15	25683635	25683767	415
15	25924176	25924276	4488
15	25924335	25925164	43131
15	25925210	25925481	16432
15	25925917	25926071	25373
15	25926089	25926240	14473
15	25928381	25928652	9125
15	25932761	25933032	23795
15	25936838	25936959	11034
15	25939918	25940309	35216
15	25947003	25947274	36531
15	25953034	25953305	16295
15	25953334	25953457	16827
15	25958803	25959404	140483
15	25961852	25962093	25531
15	25963286	25963557	52913
15	25966748	25967109	44178
15	25968951	25969222	12960
15	25971063	25971283	14265
15	25972268	25972423	8397
15	25981154	25981305	19704
15	26026116	26026387	24927
15	26093592	26093692	3185
15	26107777	26108258	41694
15	26147482	26147723	13476
15	26260465	26260706	15980
15	26788742	26788965	17046
15	26789039	26789140	6231
15	26789400	26789501	6230
15	26789982	26790083	7104
15	26790216	26790317	5494
15	26790407	26790508	4500
15	26790585	26790686	5197
15	26790899	26791000	4040
15	26791088	26791189	5681
15	26791320	26791421	5223
15	26791425	26791767	43174
15	26792557	26792658	3818
15	26792746	26792847	4077
15	26792929	26793291	20515
15	26805989	26806380	67998
15	26812682	26812923	10848
15	26825413	26825654	9865
15	26828458	26828579	7490
15	26866449	26866691	14689
15	26874087	26874187	4447
15	27011083	27011183	5114
15	27017521	27017642	5887
15	27017812	27017933	9089
15	27018014	27018173	181
15	27018770	27018891	1301
15	27061476	27061597	7459
15	27114377	27114498	15106
15	27125932	27126176	16116
15	27128234	27128406	11982
15	27128469	27128714	13546
15	27159929	27160050	10333
15	27182282	27182523	28542
15	27184344	27184599	14341
15	27185017	27185267	24955
15	27188346	27188587	15820
15	27193049	27193410	20943
15	27193433	27193704	22695
15	27216647	27216768	456
15	27222101	27222342	17242
15	27271873	27271994	15930
15	27272697	27272797	16875
15	27567584	27567685	3360
15	27571884	27572245	34102
15	27573932	27574053	19351
15	27574153	27574253	9387
15	27586089	27586210	21077
15	27725353	27725454	9357
15	27725743	27725984	9565
15	27765072	27765313	16261
15	27772555	27772796	37744
15	27773047	27773168	3321
15	27775747	27775868	13752
15	27777705	27778066	70327
15	27890429	27890550	37610
15	28000514	28000635	13798
15	28081728	28081828	3491
15	28090060	28090211	8443
15	28096483	28096634	10369
15	28116290	28116414	6820
15	28116947	28117098	4421
15	28171215	28171456	14176
15	28195621	28195742	4808
15	28196892	28197048	9838
15	28200241	28200392	9797
15	28202656	28202927	17389
15	28211780	28212000	15589
15	28228408	28228679	45391
15	28230150	28230391	6734
15	28231699	28231820	8250
15	28234688	28234839	8632
15	28235666	28235817	6054
15	28259877	28260118	13415
15	28261229	28261350	8164
15	28263471	28263742	20145
15	28267621	28267742	2548
15	28269928	28270079	11411
15	28272959	28273230	20299
15	28277168	28277319	6920
15	28326784	28327030	4765
15	28356434	28356724	41528
15	28356863	28357224	42169
15	28358201	28358442	19663
15	28358680	28358834	7168
15	28359731	28359972	26753
15	28360565	28360697	12200
15	28361756	28362027	19860
15	28362078	28362639	39892
15	28366442	28366593	15889
15	28369160	28369401	14432
15	28370094	28370365	22610
15	28375257	28375498	17485
15	28375603	28375754	10243
15	28377205	28377446	34571
15	28377736	28378007	16647
15	28380609	28380850	13882
15	28386525	28386796	34818
15	28386813	28387054	23152
15	28387340	28387581	46472
15	28387914	28388155	23477
15	28388956	28389421	22142
15	28389763	28390004	19691
15	28391373	28391500	11742
15	28397778	28398019	17227
15	28408184	28408455	18456
15	28412811	28413022	16632
15	28413523	28413764	16034
15	28414594	28414835	29851
15	28419531	28419776	61407
15	28420608	28420849	66042
15	28421508	28421779	55262
15	28421782	28421933	15800
15	28422033	28422304	23336
15	28422548	28422669	6171
15	28423953	28424224	17094
15	28424237	28424388	7152
15	28427537	28427668	7954
15	28431659	28431930	33770
15	28436077	28436216	19343
15	28436246	28436400	9652
15	28437080	28437321	10439
15	28441309	28441550	151882
15	28441569	28441725	46961
15	28443465	28443706	76577
15	28443709	28443950	110786
15	28446589	28446710	22861
15	28447205	28447806	106429
15	28451335	28451576	94501
15	28456098	28456339	63831
15	28457538	28457779	63856
15	28458878	28459128	63283
15	28459168	28459439	65917
15	28459753	28459994	45280
15	28460729	28460977	65781
15	28463604	28463845	52558
15	28465572	28465814	100977
15	28467146	28467387	90553
15	28473338	28473579	93282
15	28474295	28474536	49720
15	28474552	28475028	120511
15	28475458	28475685	100040
15	28478268	28478509	127868
15	28478522	28478995	250912
15	28479201	28479443	193341
15	28482062	28482304	45097
15	28483214	28483373	33545
15	28483681	28483952	101890
15	28490998	28491239	5761
15	28491814	28492085	14879
15	28493668	28493909	12880
15	28499423	28499694	42866
15	28500958	28501473	77624
15	28502185	28502426	53494
15	28505868	28506139	30190
15	28508008	28508369	50057
15	28510754	28510887	13130
15	28510920	28511161	24306
15	28513565	28513806	15196
15	28514336	28514607	15660
15	28515776	28516047	60288
15	28517325	28517566	46674
15	28518030	28518160	39717
15	28519393	28519634	21667
15	28520009	28520161	4829
15	28525202	28525443	18908
15	28537979	28538220	95406
15	28544483	28544724	52817
15	28560816	28560937	16525
15	28566482	28566603	36236
15	28593858	28594300	207935
15	28594667	28594788	50291
15	28595289	28597226	1083442
15	28597759	28598000	123507
15	28598249	28598371	86236
15	28599649	28599891	192755
15	28599905	28600026	127231
15	28600065	28600187	139577
15	28601181	28601423	154232
15	28602953	28603104	93724
15	28603162	28603283	6407
15	28623870	28623991	91708
15	28625591	28625817	197336
15	28626337	28626437	58719
15	28626501	28626737	196462
15	28627493	28627614	28342
15	28627821	28627921	88833
15	28627964	28628085	90645
15	28628097	28628338	127080
15	28629277	28629411	32008
15	28629421	28629621	71841
15	28629774	28629937	97900
15	28630231	28630568	121561
15	28630767	28630895	45285
15	28631874	28632038	67156
15	28632211	28632332	35521
15	28632732	28632853	67428
15	28633152	28633273	40648
15	28633374	28633735	240345
15	28633741	28633983	110153
15	28633995	28634241	126246
15	28634254	28634355	22878
15	28634471	28634571	31874
15	28634715	28634815	45808
15	28650063	28650184	22803
15	28751764	28751885	57614
15	28767685	28767931	118707
15	28767943	28768185	111950
15	28768191	28768552	240491
15	28768653	28768774	40860
15	28769073	28769194	77441
15	28769594	28769715	39334
15	28769889	28770052	71121
15	28771031	28771159	67283
15	28771358	28771695	130763
15	28771988	28772151	103554
15	28772304	28772504	100056
15	28772514	28772648	63232
15	28773587	28773828	123302
15	28773840	28773961	95283
15	28774005	28774105	93898
15	28774311	28774432	33773
15	28775188	28775424	185281
15	28775489	28775589	56376
15	28776108	28776334	74789
15	28777934	28778055	97286
15	28798658	28798780	39288
15	28798820	28798971	135153
15	28800501	28800743	158907
15	28801736	28801858	54619
15	28801897	28802018	94177
15	28802032	28802274	169339
15	28803545	28803667	68502
15	28803916	28804157	114438
15	28804694	28806631	1249987
15	28807132	28807253	52512
15	28807620	28808062	186003
15	28810858	28810958	19727
15	28820174	28820347	38336
15	28821693	28821794	28455
15	28821930	28822157	40494
15	28824343	28824544	103287
15	28835297	28835450	25690
15	28857201	28857382	36934
15	28863733	28863854	71172
15	28874411	28874587	24294
15	28876646	28876746	41160
15	28877782	28878018	140431
15	28878328	28878485	38949
15	28878689	28878931	34342
15	28881618	28881860	176256
15	28882065	28882544	172019
15	28882557	28882798	72621
15	28885364	28885591	111908
15	28886031	28886507	96907
15	28886530	28886771	43195
15	28887493	28887734	133848
15	28893998	28894239	91983
15	28895627	28895869	107337
15	28896504	28896762	79808
15	28899389	28899637	47322
15	28900371	28900612	34461
15	28900618	28900859	22504
15	28900900	28901177	36267
15	28902281	28902522	46495
15	28903719	28903960	38568
15	28908474	28908715	110995
15	28912294	28912609	34068
15	28912654	28912895	20401
15	28913402	28913501	9062
15	28916579	28916680	62920
15	28916684	28916785	62549
15	28916876	28917002	59602
15	28918797	28918963	30248
15	28918982	28919223	153091
15	28924347	28924447	4917
15	28924516	28924777	12042
15	28925918	28926139	68276
15	28927224	28927400	44254
15	28929625	28929726	9118
15	28947066	28947309	88918
15	28947359	28947555	45780
15	28947589	28947891	74263
15	28947910	28948150	44581
15	28948449	28948570	22345
15	28948935	28949085	55399
15	28949259	28949422	41167
15	28950078	28950937	347584
15	28951244	28951365	69706
15	28951517	28951652	65498
15	28951741	28951862	38139
15	28952827	28953068	84190
15	28953080	28953201	54312
15	28953227	28953468	136417
15	28953479	28953600	44862
15	28954391	28954513	77874
15	28954643	28954764	55951
15	28954837	28954958	25517
15	28955571	28955812	120615
15	28957384	28957505	61994
15	28982728	28983076	3372
15	28986255	28986402	67251
15	28989848	28990045	66713
15	28990740	28990917	43535
15	28991119	28991295	18647
15	28992817	28993058	48885
15	28995182	28995303	64203
15	28996612	28996733	21476
15	29034304	29034668	85715
15	29037053	29037174	14951
15	29046576	29046696	41340
15	29049961	29050082	17335
15	29052121	29052221	12942
15	29053393	29053598	36938
15	29060492	29060796	45293
15	29061898	29062084	43444
15	29064035	29064156	21826
15	29078421	29078524	22897
15	29083804	29083904	28253
15	29346051	29347048	106547
15	29363209	29363330	16629
15	29367072	29367223	11438
15	29368214	29368335	20538
15	29385229	29385470	20140
15	29386437	29386558	23838
15	29390674	29390795	11902
15	29393773	29394141	27105
15	29397550	29397791	21297
15	29398764	29399035	20530
15	29400381	29400778	23059
15	29406027	29406268	15500
15	29409209	29409360	19280
15	29410335	29410435	12012
15	29415518	29415879	63048
15	29416865	29416986	1631
15	29418400	29418761	29265
15	29420968	29421089	7192
15	29428515	29428756	23204
15	29429195	29429436	23953
15	29443869	29444110	27764
15	29488572	29488813	13337
15	29525933	29526033	26855
15	29526401	29527089	151704
15	29544571	29544683	2682
15	29560622	29560723	1745
15	29560971	29562034	64897
15	29672671	29672771	8813
15	29673956	29674057	5380
15	29683412	29683513	4917
15	29844315	29844416	5449
15	29862708	29862928	560
15	29992400	29992536	12218
15	29992567	29992790	12281
15	29993005	29993105	10872
15	29993257	29993358	11956
15	29993432	29993604	16724
15	29993754	29993905	15558
15	29996316	29996557	21019
15	29997719	29997960	14042
15	30000700	30001301	38963
15	30002998	30003239	26478
15	30008777	30009052	38314
15	30010176	30010332	13916
15	30010424	30011385	136532
15	30011919	30012280	41840
15	30012525	30012922	29633
15	30018571	30018693	10008
15	30018968	30019209	20261
15	30020120	30020241	5645
15	30024593	30024744	7193
15	30024805	30025046	9756
15	30025286	30025527	19722
15	30026468	30026596	13532
15	30029421	30029662	23822
15	30033525	30033650	4284
15	30034794	30035035	26307
15	30053264	30053535	29321
15	30053766	30054007	20072
15	30054528	30054651	5093
15	30058395	30058786	40755
15	30064256	30064379	10367
15	30065397	30065617	16171
15	30070102	30070223	11637
15	30092815	30092936	8562
15	30112687	30112808	5336
15	30114156	30114277	0
15	30337368	30337519	12087
15	30375218	30375339	79913
15	30376004	30376105	14746
15	30376912	30377093	63346
15	30377760	30377881	32785
15	30377954	30378075	66570
15	30378206	30378327	77450
15	30379118	30379236	36937
15	30379310	30379552	132083
15	30379578	30379699	79154
15	30379711	30380217	131993
15	30380935	30381036	28153
15	30381135	30381269	24843
15	30381421	30381542	61704
15	30381849	30382591	259917
15	30383377	30383541	63185
15	30383714	30383864	44718
15	30384229	30384350	60124
15	30384649	30385211	201975
15	30385245	30385484	59525
15	30385491	30385734	98850
15	30392379	30392479	23482
15	30393164	30393378	56007
15	30394123	30394249	94229
15	30396109	30396211	65336
15	30402496	30402616	41620
15	30406092	30406218	5340
15	30409067	30409211	15634
15	30419865	30419987	32761
15	30423305	30423471	70147
15	30427314	30427435	78069
15	30428100	30428201	34040
15	30429007	30429248	155013
15	30429858	30429979	47392
15	30430052	30430173	69095
15	30430304	30430425	84096
15	30431229	30431330	11128
15	30431410	30431652	131677
15	30431678	30431799	83197
15	30431811	30432317	145246
15	30433037	30433138	39354
15	30433237	30433371	59223
15	30433523	30433644	43486
15	30433951	30434810	312042
15	30435469	30435590	31403
15	30435785	30435935	52873
15	30436300	30436421	45426
15	30436720	30436961	36703
15	30436980	30437279	106995
15	30437314	30437552	98778
15	30437559	30437802	87142
15	30443718	30443819	19274
15	30444490	30444730	35251
15	30445465	30445611	71715
15	30446135	30446313	62294
15	30491461	30491582	31094
15	30502610	30503055	70158
15	30516402	30516523	28946
15	30517090	30517211	16197
15	30653513	30653614	23887
15	30654453	30655055	121006
15	30659611	30659740	17287
15	30663282	30663404	21482
15	30664325	30664567	27108
15	30665143	30665384	76014
15	30669211	30669332	54157
15	30670258	30670358	40677
15	30672484	30672629	17096
15	30675476	30675603	42755
15	30679077	30679197	43260
15	30685454	30685556	51923
15	30687402	30687528	37983
15	30688273	30688487	49795
15	30689172	30689272	22704
15	30695909	30696152	92853
15	30696160	30696399	66369
15	30696433	30696995	154853
15	30697294	30697415	25766
15	30697780	30697930	52036
15	30698104	30698267	37100
15	30698924	30699288	91786
